timestamp_utc,municipio,municipio_api,departamento,pais,lat,lon,temp,sensacion,temp_min,temp_max,humedad,presion,presion_nivel_mar,presion_suelo,viento,viento_direccion,viento_racha,nubosidad,visibilidad,lluvia_1h,lluvia_3h,nieve_1h,nieve_3h,amanecer_utc,atardecer_utc,timezone_seg,clima_id,clima_principal,descripcion,icono,dt_utc,base,cod
2026-07-01T02:13:44+00:00,Soata,Soatá,Boyacá,CO,6.3352,-72.6804,11.67,11.27,11.67,11.67,91,1017,1017,764,3.14,147,4.49,100,10000,,,,,2026-06-30T10:39:43+00:00,2026-06-30T23:08:47+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:44+00:00,stations,200
2026-07-01T02:13:44+00:00,Susacon,Susacón,Boyacá,CO,6.2311,-72.6904,13.78,13.64,13.78,13.78,93,1018,1018,719,3.01,147,4.36,100,10000,,,,,2026-06-30T10:39:56+00:00,2026-06-30T23:08:38+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:44+00:00,stations,200
2026-07-01T02:13:44+00:00,Tipacoque,Tipacoque,Boyacá,CO,6.4212,-72.6914,15.31,15.25,15.31,15.31,90,1016,1016,788,2.8,139,4.06,100,10000,,,,,2026-06-30T10:39:37+00:00,2026-06-30T23:08:58+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:44+00:00,stations,200
2026-07-01T02:13:44+00:00,Briceno,Pauna,Boyacá,CO,5.6909,-73.9235,22.74,23.39,22.74,22.74,89,1014,1014,831,2.41,105,2.84,99,10000,,,,,2026-06-30T10:45:49+00:00,2026-06-30T23:12:38+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:44+00:00,stations,200
2026-07-01T02:13:44+00:00,Buenavista,Maripí,Boyacá,CO,5.5117,-73.9431,15.34,15.18,15.34,15.34,86,1016,1016,796,2.93,125,2.77,100,10000,,,,,2026-06-30T10:46:12+00:00,2026-06-30T23:12:24+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:44+00:00,stations,200
2026-07-01T02:13:44+00:00,Caldas,Simijaca,Boyacá,CO,5.5546,-73.8655,12.14,11.68,12.14,12.14,87,1016,1016,784,2.57,122,2.94,99,10000,,,,,2026-06-30T10:45:49+00:00,2026-06-30T23:12:10+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:44+00:00,stations,200
2026-07-01T02:13:45+00:00,Chiquinquira,Chiquinquirá,Boyacá,CO,5.6183,-73.8167,12.28,11.89,12.28,12.28,89,1017,1017,767,2.19,130,3.09,98,10000,,,,,2026-06-30T10:45:31+00:00,2026-06-30T23:12:05+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:44+00:00,stations,200
2026-07-01T02:13:45+00:00,Coper,Coper,Boyacá,CO,5.4758,-74.0452,23.16,23.75,23.16,23.16,85,1016,1016,820,2.88,129,2.44,99,10000,,,,,2026-06-30T10:46:40+00:00,2026-06-30T23:12:45+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,La Victoria,Quípama,Boyacá,CO,5.5235,-74.2346,19.19,19.36,19.19,19.19,84,1013,1013,884,1.66,148,1.28,100,10000,,,,,2026-06-30T10:47:21+00:00,2026-06-30T23:13:35+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,Maripi,Maripí,Boyacá,CO,5.5495,-74.0047,22.24,22.77,22.24,22.24,86,1015,1015,828,2.86,122,2.48,100,10000,,,,,2026-06-30T10:46:23+00:00,2026-06-30T23:12:43+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,Muzo,Muzo,Boyacá,CO,5.5321,-74.1028,23.21,23.83,23.21,23.21,86,1014,1014,857,2.36,129,1.94,100,10000,,,,,2026-06-30T10:46:48+00:00,2026-06-30T23:13:04+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,Otanche,Otanche,Boyacá,CO,5.66,-74.1817,23.65,24.37,23.65,23.65,88,1012,1012,894,1.79,124,1.72,100,10000,,,,,2026-06-30T10:46:54+00:00,2026-06-30T23:13:37+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,Pauna,Pauna,Boyacá,CO,5.6574,-73.9789,22.09,22.65,22.09,22.09,88,1014,1014,842,2.56,106,2.77,100,10000,,,,,2026-06-30T10:46:06+00:00,2026-06-30T23:12:48+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,Quipama,Quípama,Boyacá,CO,5.523,-74.1812,22.56,23.09,22.56,22.56,85,1014,1014,872,1.94,139,1.56,100,10000,,,,,2026-06-30T10:47:08+00:00,2026-06-30T23:13:22+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,Saboya,Saboyá,Boyacá,CO,5.6975,-73.7657,10.36,9.8,10.36,10.36,90,1016,1016,764,2,140,3.03,97,10000,,,,,2026-06-30T10:45:10+00:00,2026-06-30T23:12:01+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,San Miguel de Sema,El Mirador,Boyacá,CO,5.519,-73.723,12.05,11.61,12.05,12.05,88,1018,1018,735,2.29,137,3.19,98,10000,,,,,2026-06-30T10:45:19+00:00,2026-06-30T23:11:32+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,San Pablo de Borbur,San Pablo de Borbur,Boyacá,CO,5.6578,-74.0625,21.83,22.37,21.83,21.83,88,1013,1013,873,2.36,108,2.33,100,10000,,,,,2026-06-30T10:46:26+00:00,2026-06-30T23:13:08+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,Tunungua,Florián,Boyacá,CO,5.73,-73.933,22.95,23.62,22.95,22.95,89,1014,1014,833,2.34,104,2.78,99,10000,,,,,2026-06-30T10:45:47+00:00,2026-06-30T23:12:44+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,Almeida,Macanal,Boyacá,CO,4.9712,-73.3788,17.26,17.34,17.26,17.26,88,1018,1018,805,0.48,292,0.64,100,10000,,,,,2026-06-30T10:44:53+00:00,2026-06-30T23:09:12+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,Chivor,Chivor,Boyacá,CO,4.8887,-73.3695,11.83,11.34,11.83,11.83,87,1018,1018,825,0.76,281,0.7,100,10000,,,,,2026-06-30T10:44:59+00:00,2026-06-30T23:09:01+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,Guateque,Guateque,Boyacá,CO,5.0063,-73.4731,14.85,14.66,14.85,14.85,87,1018,1018,780,0.26,184,0.71,100,2837,,,,,2026-06-30T10:45:12+00:00,2026-06-30T23:09:38+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,Guayata,Guayatá,Boyacá,CO,4.9648,-73.4907,18.27,18.4,18.27,18.27,86,1018,1018,786,0.37,206,0.65,100,6382,,,,,2026-06-30T10:45:20+00:00,2026-06-30T23:09:38+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,La Capilla,Tenza,Boyacá,CO,5.0958,-73.4447,13.74,13.49,13.74,13.74,89,1018,1018,770,0.26,115,0.69,100,1709,,,,,2026-06-30T10:44:56+00:00,2026-06-30T23:09:41+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,Somondoco,Somondoco,Boyacá,CO,4.986,-73.4326,19.4,19.67,19.4,19.4,87,1018,1018,790,0.25,233,0.65,100,7082,,,,,2026-06-30T10:45:04+00:00,2026-06-30T23:09:27+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,Sutatenza,Guateque,Boyacá,CO,5.0231,-73.4508,16.06,15.99,16.06,16.06,87,1018,1018,786,0.16,223,0.66,100,5360,,,,,2026-06-30T10:45:05+00:00,2026-06-30T23:09:35+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,Tenza,Tenza,Boyacá,CO,5.0767,-73.4198,17.3,17.41,17.3,17.3,89,1018,1018,781,0.06,51,0.6,100,5041,,,,,2026-06-30T10:44:52+00:00,2026-06-30T23:09:33+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,Arcabuco,Arcabuco,Boyacá,CO,5.7543,-73.4364,14.13,13.97,14.13,14.13,91,1016,1016,756,2.42,149,3.43,100,10000,,,,,2026-06-30T10:43:45+00:00,2026-06-30T23:10:48+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,Chitaraque,Santana,Boyacá,CO,6.028,-73.4469,19.2,19.58,19.2,19.2,92,1011,1011,825,1.29,143,1.09,100,10000,,,,,2026-06-30T10:43:19+00:00,2026-06-30T23:11:19+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,Gachantiva,Santa Sofía,Boyacá,CO,5.7516,-73.5483,15.1,15.04,15.1,15.1,91,1016,1016,757,2.37,151,3.53,99,10000,,,,,2026-06-30T10:44:12+00:00,2026-06-30T23:11:14+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:45+00:00,Moniquira,Moniquirá,Boyacá,CO,5.8763,-73.5732,19.43,19.83,19.43,19.43,92,1014,1014,786,1.75,165,1.98,99,10000,,,,,2026-06-30T10:44:05+00:00,2026-06-30T23:11:33+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:45+00:00,stations,200
2026-07-01T02:13:46+00:00,Raquira,Ráquira,Boyacá,CO,5.538,-73.6322,14.38,14.15,14.38,14.38,87,1018,1018,732,2.39,140,3.28,99,10000,,,,,2026-06-30T10:44:55+00:00,2026-06-30T23:11:12+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Sachica,Sáchica,Boyacá,CO,5.5845,-73.5428,16.44,16.44,16.44,16.44,88,1017,1017,736,2.64,143,3.66,99,10000,,,,,2026-06-30T10:44:28+00:00,2026-06-30T23:10:55+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,San Jose de Pare,Güepsa,Boyacá,CO,6.0176,-73.5479,21.62,22.24,21.62,21.62,92,1011,1011,820,1.26,161,1.07,100,10000,,,,,2026-06-30T10:43:44+00:00,2026-06-30T23:11:42+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Santa Sofia,Santa Sofía,Boyacá,CO,5.7136,-73.6031,12.46,12.11,12.46,12.46,90,1017,1017,745,2.47,149,3.7,98,10000,,,,,2026-06-30T10:44:29+00:00,2026-06-30T23:11:23+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Santana,Santana,Boyacá,CO,6.0575,-73.4822,18.95,19.3,18.95,18.95,92,1011,1011,832,1.15,144,1.04,100,10000,,,,,2026-06-30T10:43:25+00:00,2026-06-30T23:11:30+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Sutamarchan,Sutamarchán,Boyacá,CO,5.6205,-73.6204,14.71,14.56,14.71,14.71,89,1017,1017,738,2.56,145,3.73,98,10000,,,,,2026-06-30T10:44:43+00:00,2026-06-30T23:11:18+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Tinjaca,Tres Esquinas,Boyacá,CO,5.5796,-73.6467,15.78,15.71,15.78,15.78,88,1018,1018,733,2.44,141,3.43,98,10000,,,,,2026-06-30T10:44:54+00:00,2026-06-30T23:11:20+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Togui,Moniquirá,Boyacá,CO,5.9378,-73.5131,20.1,20.57,20.1,20.1,92,1013,1013,801,1.64,158,1.7,100,10000,,,,,2026-06-30T10:43:44+00:00,2026-06-30T23:11:25+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Villa de Leyva,Villa de Leyva,Boyacá,CO,5.6338,-73.524,15.97,15.95,15.97,15.97,89,1017,1017,739,2.66,145,3.77,100,10000,,,,,2026-06-30T10:44:19+00:00,2026-06-30T23:10:56+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Aquitania,Aquitania,Boyacá,CO,5.5176,-72.8832,9.85,9.85,9.85,9.85,95,1020,1020,703,1.2,78,2.91,100,,,,,,2026-06-30T10:41:57+00:00,2026-06-30T23:08:10+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Cuitiva,Pesca,Boyacá,CO,5.5803,-72.9662,12.53,12.29,12.53,12.53,94,1019,1019,703,1.4,99,2.02,100,3333,,,,,2026-06-30T10:42:10+00:00,2026-06-30T23:08:37+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Firavitoba,Firavitoba,Boyacá,CO,5.6692,-72.9934,13.8,13.66,13.8,13.8,93,1018,1018,718,1.52,86,1.81,100,10000,,,,,2026-06-30T10:42:08+00:00,2026-06-30T23:08:52+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Gameza,Gámeza,Boyacá,CO,5.802,-72.805,11.04,10.71,11.04,11.04,96,1019,1019,712,2.38,107,3.16,100,1960,,,,,2026-06-30T10:41:09+00:00,2026-06-30T23:08:21+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Iza,Firavitoba,Boyacá,CO,5.6123,-72.9795,12.62,12.37,12.62,12.62,93,1018,1018,709,1.36,99,1.68,100,7609,,,,,2026-06-30T10:42:10+00:00,2026-06-30T23:08:43+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Mongua,Mongua,Boyacá,CO,5.7553,-72.7983,12.54,12.36,12.54,12.54,96,1019,1019,711,2.37,107,3.34,100,983,,,,,2026-06-30T10:41:12+00:00,2026-06-30T23:08:14+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Mongui,Monguí,Boyacá,CO,5.7222,-72.8494,11.13,10.78,11.13,11.13,95,1019,1019,711,2.32,99,2.99,100,3646,,,,,2026-06-30T10:41:28+00:00,2026-06-30T23:08:23+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Nobsa,Nobsa,Boyacá,CO,5.7706,-72.9397,13.55,13.42,13.55,13.55,94,1018,1018,719,2.01,89,2.48,100,10000,,,,,2026-06-30T10:41:44+00:00,2026-06-30T23:08:50+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Pesca,Pesca,Boyacá,CO,5.5583,-73.0515,10.32,9.86,10.32,10.32,94,1018,1018,712,1.05,125,1.16,100,6838,,,,,2026-06-30T10:42:33+00:00,2026-06-30T23:08:55+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Sogamoso,Sogamoso,Boyacá,CO,5.7148,-72.9279,13.98,13.89,13.98,13.98,94,1018,1018,718,2,89,2.45,100,9874,,,,,2026-06-30T10:41:47+00:00,2026-06-30T23:08:41+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Tibasosa,Tibasosa,Boyacá,CO,5.7456,-73.0036,13.76,13.62,13.76,13.76,93,1018,1018,725,1.62,80,2.01,100,10000,,,,,2026-06-30T10:42:02+00:00,2026-06-30T23:09:03+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Topaga,Tópaga,Boyacá,CO,5.7689,-72.832,12.66,12.49,12.66,12.66,96,1019,1019,711,2.4,104,3.12,100,2429,,,,,2026-06-30T10:41:19+00:00,2026-06-30T23:08:24+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Tota,Pesca,Boyacá,CO,5.5611,-72.9859,11.85,11.55,11.85,11.85,94,1019,1019,706,1.26,107,1.63,100,4991,,,,,2026-06-30T10:42:17+00:00,2026-06-30T23:08:39+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Belen,Belén,Boyacá,CO,5.9895,-72.9133,11.29,10.96,11.29,11.29,95,1018,1018,703,1.89,112,2.95,100,7969,,,,,2026-06-30T10:41:15+00:00,2026-06-30T23:09:07+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:46+00:00,Busbanza,Corrales,Boyacá,CO,5.8308,-72.8839,13.84,13.76,13.84,13.84,95,1018,1018,715,2.16,97,2.67,100,8491,,,,,2026-06-30T10:41:25+00:00,2026-06-30T23:08:43+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:47+00:00,Cerinza,Cerinza,Boyacá,CO,5.9559,-72.9479,11.62,11.32,11.62,11.62,95,1018,1018,706,1.84,112,2.9,100,9788,,,,,2026-06-30T10:41:27+00:00,2026-06-30T23:09:11+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:46+00:00,stations,200
2026-07-01T02:13:47+00:00,Corrales,Corrales,Boyacá,CO,5.8298,-72.8439,13.09,12.94,13.09,13.09,95,1018,1018,713,2.29,101,2.77,100,6015,,,,,2026-06-30T10:41:15+00:00,2026-06-30T23:08:33+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:47+00:00,stations,200
2026-07-01T02:13:47+00:00,Duitama,Duitama,Boyacá,CO,5.8277,-73.0339,13.39,13.21,13.39,13.39,93,1017,1017,725,1.49,89,2.34,100,10000,,,,,2026-06-30T10:42:01+00:00,2026-06-30T23:09:19+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:47+00:00,stations,200
2026-07-01T02:13:47+00:00,Floresta,Floresta,Boyacá,CO,5.8598,-72.9188,13,12.81,13,13,94,1018,1018,714,1.96,97,2.66,100,10000,,,,,2026-06-30T10:41:30+00:00,2026-06-30T23:08:54+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:47+00:00,stations,200
2026-07-01T02:13:47+00:00,Paipa,Paipa,Boyacá,CO,5.7813,-73.1177,10.53,10.07,10.53,10.53,93,1017,1017,731,1.24,109,2.03,100,10000,,,,,2026-06-30T10:42:26+00:00,2026-06-30T23:09:34+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:47+00:00,stations,200
2026-07-01T02:13:47+00:00,Santa Rosa de Viterbo,Santa Rosa de Viterbo,Boyacá,CO,5.8745,-72.9824,12.37,12.12,12.37,12.37,94,1018,1018,719,1.64,95,2.56,100,10000,,,,,2026-06-30T10:41:44+00:00,2026-06-30T23:09:11+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:47+00:00,stations,200
2026-07-01T02:13:47+00:00,Tutaza,Belén,Boyacá,CO,6.0321,-72.8567,9.19,8.37,9.19,9.19,94,1018,1018,705,1.86,109,2.95,100,7743,,,,,2026-06-30T10:40:57+00:00,2026-06-30T23:08:57+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:47+00:00,stations,200
2026-07-01T02:13:47+00:00,Beteitiva,Tasco,Boyacá,CO,5.9108,-72.8089,14.15,14.1,14.15,14.15,95,1018,1018,708,2.17,99,2.69,100,5217,,,,,2026-06-30T10:40:58+00:00,2026-06-30T23:08:33+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:47+00:00,stations,200
2026-07-01T02:13:47+00:00,Chita,Chita,Boyacá,CO,6.1872,-72.4729,9.8,8.76,9.8,9.8,96,1020,1020,706,2.26,119,3.96,100,784,,,,,2026-06-30T10:39:09+00:00,2026-06-30T23:07:41+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:47+00:00,stations,200
2026-07-01T02:13:47+00:00,Jerico,Chita,Boyacá,CO,6.1464,-72.5704,11.36,11.03,11.36,11.36,95,1020,1020,701,3.08,128,3.78,100,4900,,,,,2026-06-30T10:39:36+00:00,2026-06-30T23:08:01+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:47+00:00,stations,200
2026-07-01T02:13:47+00:00,Paz de Rio,Paz de Río,Boyacá,CO,5.9853,-72.7491,12.23,11.96,12.23,12.23,94,1018,1018,708,1.94,97,2.64,100,7294,,,,,2026-06-30T10:40:36+00:00,2026-06-30T23:08:27+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:47+00:00,stations,200
2026-07-01T02:13:47+00:00,Socha,Socha Viejo,Boyacá,CO,5.9975,-72.6912,16.48,16.64,16.48,16.48,94,1019,1019,707,1.84,94,2.47,100,7652,,,,,2026-06-30T10:40:21+00:00,2026-06-30T23:08:14+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:47+00:00,stations,200
2026-07-01T02:13:47+00:00,Socota,Socotá,Boyacá,CO,6.0412,-72.6366,15.36,15.43,15.36,15.36,95,1020,1020,703,2.03,111,2.65,100,8439,,,,,2026-06-30T10:40:03+00:00,2026-06-30T23:08:06+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:47+00:00,stations,200
2026-07-01T02:13:47+00:00,Tasco,Tasco,Boyacá,CO,5.91,-72.7812,14.15,14.1,14.15,14.15,95,1018,1018,708,2.17,99,2.69,100,5217,,,,,2026-06-30T10:40:52+00:00,2026-06-30T23:08:27+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:47+00:00,stations,200
2026-07-01T02:13:47+00:00,Cubara,Cubará,Boyacá,CO,7.002,-72.1089,23.25,24.19,23.25,23.25,98,1015,1015,931,1.65,272,2.18,100,10000,,,,,2026-06-30T10:36:16+00:00,2026-06-30T23:07:39+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:47+00:00,stations,200
2026-07-01T02:13:47+00:00,Puerto Boyaca,Puerto Boyacá,Boyacá,CO,5.9756,-74.5883,26.6,26.6,26.6,26.6,77,1007,1007,986,0.04,207,0.53,99,10000,,,,,2026-06-30T10:47:59+00:00,2026-06-30T23:15:47+00:00,-18000,804,Clouds,nubes,04n,2026-07-01T02:13:47+00:00,stations,200
2026-07-02T02:05:57+00:00,Chiquiza,Sáchica,Boyacá,CO,5.6053,-73.4849,12.07,11.68,12.07,12.07,90,1019,1019,738,2.58,143,3.25,100,10000,,,,,2026-07-01T10:44:25+00:00,2026-07-01T23:10:53+00:00,-18000,804,Clouds,nubes,04n,2026-07-02T02:05:57+00:00,stations,200
2026-07-02T02:05:57+00:00,Chivata,Siachoque,Boyacá,CO,5.5573,-73.283,12.86,12.6,12.86,12.86,92,1019,1019,724,1.61,165,2.01,100,10000,,,,,2026-07-01T10:43:42+00:00,2026-07-01T23:09:59+00:00,-18000,804,Clouds,nubes,04n,2026-07-02T02:05:57+00:00,stations,200
2026-07-02T02:05:57+00:00,Combita,Combita,Boyacá,CO,5.6337,-73.3243,11.46,11.09,11.46,11.46,93,1019,1019,726,1.99,163,2.4,100,10000,,,,,2026-07-01T10:43:44+00:00,2026-07-01T23:10:17+00:00,-18000,804,Clouds,nubes,04n,2026-07-02T02:05:57+00:00,stations,200
2026-07-02T02:05:57+00:00,Cucaita,Cucaita,Boyacá,CO,5.5431,-73.4548,13.62,13.36,13.62,13.62,89,1019,1019,737,2.28,141,2.67,100,10000,,,,,2026-07-01T10:44:25+00:00,2026-07-01T23:10:39+00:00,-18000,804,Clouds,nubes,04n,2026-07-02T02:05:57+00:00,stations,200
2026-07-02T02:05:57+00:00,Motavita,Tunja,Boyacá,CO,5.5763,-73.3674,10.64,10.14,10.64,10.64,91,1019,1019,733,2.02,150,2.54,100,10000,,,,,2026-07-01T10:44:00+00:00,2026-07-01T23:10:22+00:00,-18000,804,Clouds,nubes,04n,2026-07-02T02:05:57+00:00,stations,200
2026-07-02T02:05:57+00:00,Oicata,Combita,Boyacá,CO,5.5944,-73.3082,12.35,12.04,12.35,12.35,92,1019,1019,726,1.85,162,2.29,100,10000,,,,,2026-07-01T10:43:44+00:00,2026-07-01T23:10:09+00:00,-18000,804,Clouds,nubes,04n,2026-07-02T02:05:57+00:00,stations,200
2026-07-02T02:05:57+00:00,Samaca,Samacá,Boyacá,CO,5.4918,-73.4853,13.85,13.61,13.85,13.85,89,1019,1019,737,2.3,138,2.56,100,10000,,,,,2026-07-01T10:44:37+00:00,2026-07-01T23:10:41+00:00,-18000,804,Clouds,nubes,04n,2026-07-02T02:05:57+00:00,stations,200
2026-07-02T02:05:58+00:00,Siachoque,Siachoque,Boyacá,CO,5.5131,-73.2449,11.63,11.25,11.63,11.63,92,1019,1019,726,1.24,164,1.71,100,10000,,,,,2026-07-01T10:43:37+00:00,2026-07-01T23:09:46+00:00,-18000,804,Clouds,nubes,04n,2026-07-02T02:05:57+00:00,stations,200
2026-07-02T02:05:58+00:00,Sora,Cucaita,Boyacá,CO,5.5669,-73.4499,11.42,10.97,11.42,11.42,90,1019,1019,737,2.38,143,2.9,100,10000,,,,,2026-07-01T10:44:21+00:00,2026-07-01T23:10:40+00:00,-18000,804,Clouds,nubes,04n,2026-07-02T02:05:58+00:00,stations,200
2026-07-02T02:05:58+00:00,Soraca,Tunja,Boyacá,CO,5.5011,-73.3329,12.34,12.03,12.34,12.34,92,1019,1019,731,1.35,157,1.85,100,10000,,,,,2026-07-01T10:44:00+00:00,2026-07-01T23:10:05+00:00,-18000,804,Clouds,nubes,04n,2026-07-02T02:05:58+00:00,stations,200
2026-07-02T02:05:58+00:00,Sotaquira,Sotaquirá,Boyacá,CO,5.7655,-73.2478,12.31,12.05,12.31,12.31,94,1019,1019,732,2.11,161,2.25,100,10000,,,,,2026-07-01T10:43:12+00:00,2026-07-01T23:10:12+00:00,-18000,804,Clouds,nubes,04n,2026-07-02T02:05:58+00:00,stations,200
2026-07-02T02:05:58+00:00,Toca,Toca,Boyacá,CO,5.5651,-73.1847,13.27,13.05,13.27,13.27,92,1020,1020,718,1.61,163,1.81,100,10000,,,,,2026-07-01T10:43:17+00:00,2026-07-01T23:09:37+00:00,-18000,804,Clouds,nubes,04n,2026-07-02T02:05:58+00:00,stations,200
